,Institute Code,College Name,College Category,Latitude,Longitude,State,Website,View Details,Degree,Branch Cluster,Program Code,Branch Name,Degree Duration,Aggregated Seats,Mode of Admission
203,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,116,JEE Advanced
204,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Physics,4117,Engineering Physics,4 Years,29,JEE Advanced
205,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Energy and Environment,4119,Environmental Engineering,4 Years,47,JEE Advanced
206,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,55,JEE Advanced
207,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,111,JEE Advanced
208,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Mining and Earth Sciences,4130,Mining Engineering,4 Years,103,JEE Advanced
209,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Mining and Earth Sciences,4131,Mining Machinery Engineering,4 Years,47,JEE Advanced
210,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Mining and Earth Sciences,4134,Petroleum Engineering,4 Years,79,JEE Advanced
211,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Bachelor of Technology,Metallurgical and Materials Engineering,4189,Mineral and Metallurgical Engineering,4 Years,37,JEE Advanced
212,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Integrated Degree,Geology,5306,Applied Geology,5 Years,19,JEE Advanced
213,114,Indian Institute of Technology (ISM) Dhanbad,IIT,23.8144169,86.441249,Jharkhand,www.iitism.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=114,Integrated Degree,Geology,5307,Applied Geophysics,5 Years,19,JEE Advanced
214,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,34,JEE Advanced
215,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,32,JEE Advanced
216,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,73,JEE Advanced
217,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,72,JEE Advanced
218,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Physics,4117,Engineering Physics,4 Years,24,JEE Advanced
219,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Artificial Intelligence and Data Science,411G,Artificial Intelligence and Data Engineering,4 Years,19,JEE Advanced
220,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,34,JEE Advanced
221,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,67,JEE Advanced
222,115,Indian Institute of Technology Ropar,IIT,30.9686169,76.473305,Punjab,www.iitrpr.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=115,Bachelor of Technology,Metallurgical and Materials Engineering,4127,Metallurgical and Materials Engineering,4 Years,27,JEE Advanced
223,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Others,4106,Ceramic Engineering,4 Years,75,JEE Advanced
224,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,156,JEE Advanced
225,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,110,JEE Advanced
226,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,89,JEE Advanced
227,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,108,JEE Advanced
228,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Electronics and Communication Engineering (ECE),4113,Electronics Engineering,4 Years,123,JEE Advanced
229,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,136,JEE Advanced
230,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Metallurgical and Materials Engineering,4126,Metallurgical Engineering,4 Years,102,JEE Advanced
231,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Mining and Earth Sciences,4130,Mining Engineering,4 Years,123,JEE Advanced
232,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Technology,Others,4173,Pharmaceutical Engineering & Technology,4 Years,80,JEE Advanced
233,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Bachelor of Architecture,Architecture,5101,Architecture,5 Years,26,JEE Advanced
234,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Bio Tech and Engineering,5204,Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology,5 Years,25,JEE Advanced
235,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Bio Tech and Engineering,5206,Bioengineering with M.Tech in Biomedical Technology,5 Years,20,JEE Advanced
236,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Others,5209,Ceramic Engineering,5 Years,18,JEE Advanced
237,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Civil Engineering,5213,Civil Engineering,5 Years,28,JEE Advanced
238,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Computer Science and Engineering (CSE),5216,Computer Science and Engineering,5 Years,31,JEE Advanced
239,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Electrical and Electronics Engineering (EEE),5223,Electrical Engineering with M.Tech. in Power Electronics,5 Years,29,JEE Advanced
240,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Metallurgical and Materials Engineering,5232,Materials Science and Technology,5 Years,28,JEE Advanced
241,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Mechanical Engineering,5233,Mechanical Engineering,5 Years,30,JEE Advanced
242,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Metallurgical and Materials Engineering,5240,Metallurgical Engineering,5 Years,27,JEE Advanced
243,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Mining and Earth Sciences,5247,Mining Engineering,5 Years,28,JEE Advanced
244,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Mathematics,5254,Mathematics and Computing,5 Years,52,JEE Advanced
245,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Physics,5267,Engineering Physics,5 Years,27,JEE Advanced
246,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Chemistry,5290,Industrial Chemistry,5 Years,21,JEE Advanced
247,116,Indian Institute of Technology (BHU) Varanasi,IIT,25.2623125,82.9893125,Uttar Pradesh,www.iitbhu.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=116,Dual Degree,Others,5291,Pharmaceutical Engineering & Technology,5 Years,21,JEE Advanced
248,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,87,JEE Advanced
249,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Chemical Engineering,4108,Chemical Science and Technology,4 Years,61,JEE Advanced
250,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,99,JEE Advanced
251,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,99,JEE Advanced
252,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,90,JEE Advanced
253,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Electronics and Communication Engineering (ECE),4116,Electronics and Electrical Engineering,4 Years,52,JEE Advanced
254,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Physics,4117,Engineering Physics,4 Years,61,JEE Advanced
255,117,Indian Institute of Technology Guwahati,IIT,26.2027435,91.7003706,Assam,www.iitg.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=117,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,68,JEE Advanced
