,Institute Code,College Name,College Category,Program Code,Academic Program Name,Seat Capacity,State/All India Seats,View Details,Branch Cluster,Degree Duration,Degree,Degree_Raw,Degree Name,Aggregated Seats,Quota,Row Count
89,107,Indian Institute of Technology Hyderabad,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",53,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,53,All India ,1
90,107,Indian Institute of Technology Hyderabad,IIT,4117,"Engineering Physics (4 Years, Bachelor of Technology)",29,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Physics,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering Physics,29,All India ,1
91,107,Indian Institute of Technology Hyderabad,IIT,4118,"Engineering Science (4 Years, Bachelor of Technology)",33,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Others,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering Science,33,All India ,1
92,107,Indian Institute of Technology Hyderabad,IIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",21,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,21,All India ,1
93,107,Indian Institute of Technology Hyderabad,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",53,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,53,All India ,1
94,107,Indian Institute of Technology Hyderabad,IIT,4161,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",29,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Materials Science and Metallurgical Engineering,29,All India ,1
95,107,Indian Institute of Technology Hyderabad,IIT,4185,"Artificial Intelligence (4 Years, Bachelor of Technology)",29,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence,29,All India ,1
96,107,Indian Institute of Technology Hyderabad,IIT,4191,"Biomedical Engineering (4 Years, Bachelor of Technology)",21,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Biomedical Engineering,21,All India ,1
97,107,Indian Institute of Technology Hyderabad,IIT,4199,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",22,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=107,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Biotechnology and Bioinformatics,22,All India ,1
98,108,Indian Institute of Technology Jodhpur,IIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,40,All India ,1
99,108,Indian Institute of Technology Jodhpur,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",64,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,64,All India ,1
100,108,Indian Institute of Technology Jodhpur,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",72,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,72,All India ,1
101,108,Indian Institute of Technology Jodhpur,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",72,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,72,All India ,1
102,108,Indian Institute of Technology Jodhpur,IIT,4141,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",48,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil and Infrastructure Engineering,48,All India ,1
103,108,Indian Institute of Technology Jodhpur,IIT,4143,"Bio Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Bio Engineering,40,All India ,1
104,108,Indian Institute of Technology Jodhpur,IIT,4188,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",56,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Data Science,56,All India ,1
105,108,Indian Institute of Technology Jodhpur,IIT,4193,"Materials Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Materials Engineering,40,All India ,1
106,108,Indian Institute of Technology Jodhpur,IIT,4211,"Physics with Specialization (4 Years, Bachelor of Science)",24,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Physics,4 Years,Bachelor of Science,Bachelor of Science,Physics with Specialization,24,All India ,1
107,108,Indian Institute of Technology Jodhpur,IIT,4212,"Chemistry with Specialization (4 Years, Bachelor of Science)",24,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=108,Chemistry,4 Years,Bachelor of Science,Bachelor of Science,Chemistry with Specialization,24,All India ,1
108,109,Indian Institute of Technology Kanpur,IIT,4101,"Aerospace Engineering (4 Years, Bachelor of Technology)",55,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Aerospace / Aeronautical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Aerospace Engineering,55,All India ,1
109,109,Indian Institute of Technology Kanpur,IIT,4103,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",42,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Biological Sciences and Bioengineering,42,All India ,1
110,109,Indian Institute of Technology Kanpur,IIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",83,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,83,All India ,1
111,109,Indian Institute of Technology Kanpur,IIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",118,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,118,All India ,1
112,109,Indian Institute of Technology Kanpur,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",103,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,103,All India ,1
113,109,Indian Institute of Technology Kanpur,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",153,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,153,All India ,1
114,109,Indian Institute of Technology Kanpur,IIT,4123,"Materials Science and Engineering (4 Years, Bachelor of Technology)",68,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Materials Science and Engineering,68,All India ,1
115,109,Indian Institute of Technology Kanpur,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",119,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,119,All India ,1
116,109,Indian Institute of Technology Kanpur,IIT,4201,"Chemistry (4 Years, Bachelor of Science)",39,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Chemistry,4 Years,Bachelor of Science,Bachelor of Science,Chemistry,39,All India ,1
117,109,Indian Institute of Technology Kanpur,IIT,4202,"Economics (4 Years, Bachelor of Science)",41,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Economics,4 Years,Bachelor of Science,Bachelor of Science,Economics,41,All India ,1
118,109,Indian Institute of Technology Kanpur,IIT,4203,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",51,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Mathematics,4 Years,Bachelor of Science,Bachelor of Science,Mathematics and Scientific Computing,51,All India ,1
119,109,Indian Institute of Technology Kanpur,IIT,4204,"Physics (4 Years, Bachelor of Science)",36,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Physics,4 Years,Bachelor of Science,Bachelor of Science,Physics,36,All India ,1
120,109,Indian Institute of Technology Kanpur,IIT,4205,"Earth Sciences (4 Years, Bachelor of Science)",34,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Mining and Earth Sciences,4 Years,Bachelor of Science,Bachelor of Science,Earth Sciences,34,All India ,1
121,109,Indian Institute of Technology Kanpur,IIT,4207,"Statistics and Data Science (4 Years, Bachelor of Science)",22,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=109,Artificial Intelligence and Data Science,4 Years,Bachelor of Science,Bachelor of Science,Statistics and Data Science,22,All India ,1
122,110,Indian Institute of Technology Madras,IIT,4101,"Aerospace Engineering (4 Years, Bachelor of Technology)",54,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Aerospace / Aeronautical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Aerospace Engineering,54,All India ,1
123,110,Indian Institute of Technology Madras,IIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",114,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,114,All India ,1
124,110,Indian Institute of Technology Madras,IIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",121,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,121,All India ,1
125,110,Indian Institute of Technology Madras,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",81,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,81,All India ,1
126,110,Indian Institute of Technology Madras,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",148,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,148,All India ,1
127,110,Indian Institute of Technology Madras,IIT,4117,"Engineering Physics (4 Years, Bachelor of Technology)",37,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Physics,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering Physics,37,All India ,1
128,110,Indian Institute of Technology Madras,IIT,411N,"Biological Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Biological Engineering,40,All India ,1
129,110,Indian Institute of Technology Madras,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",153,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,153,All India ,1
130,110,Indian Institute of Technology Madras,IIT,4127,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",54,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Metallurgical and Materials Engineering,54,All India ,1
131,110,Indian Institute of Technology Madras,IIT,412L,"Artificial Intelligence and Data Analytics (4 Years, Bachelor of Technology)",50,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Data Analytics,50,All India ,1
132,110,Indian Institute of Technology Madras,IIT,4132,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",69,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Architecture,4 Years,Bachelor of Technology,Bachelor of Technology,Naval Architecture and Ocean Engineering,69,All India ,1
133,110,Indian Institute of Technology Madras,IIT,4214,"Biological Science (4 Years, Bachelor of Science)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=110,Bio Tech and Engineering,4 Years,Bachelor of Science,Bachelor of Science,Biological Science,40,All India ,1
